age,triangle,sex,region,time,count
16,Upper,Male,d. Qeqqata Kommunia,2016,0
17,Lower,Male,d. Qeqqata Kommunia,2016,0
17,Upper,Male,d. Qeqqata Kommunia,2016,0
18,Lower,Male,d. Qeqqata Kommunia,2016,0
18,Upper,Male,d. Qeqqata Kommunia,2016,0
19,Lower,Male,d. Qeqqata Kommunia,2016,0
19,Upper,Male,d. Qeqqata Kommunia,2016,0
20,Lower,Male,d. Qeqqata Kommunia,2016,1
20,Upper,Male,d. Qeqqata Kommunia,2016,0
21,Lower,Male,d. Qeqqata Kommunia,2016,0
21,Upper,Male,d. Qeqqata Kommunia,2016,0
22,Lower,Male,d. Qeqqata Kommunia,2016,0
22,Upper,Male,d. Qeqqata Kommunia,2016,1
23,Lower,Male,d. Qeqqata Kommunia,2016,0
23,Upper,Male,d. Qeqqata Kommunia,2016,0
24,Lower,Male,d. Qeqqata Kommunia,2016,0
24,Upper,Male,d. Qeqqata Kommunia,2016,0
25,Lower,Male,d. Qeqqata Kommunia,2016,0
25,Upper,Male,d. Qeqqata Kommunia,2016,0
26,Lower,Male,d. Qeqqata Kommunia,2016,0
26,Upper,Male,d. Qeqqata Kommunia,2016,1
27,Lower,Male,d. Qeqqata Kommunia,2016,0
27,Upper,Male,d. Qeqqata Kommunia,2016,0
28,Lower,Male,d. Qeqqata Kommunia,2016,0
28,Upper,Male,d. Qeqqata Kommunia,2016,0
29,Lower,Male,d. Qeqqata Kommunia,2016,0
29,Upper,Male,d. Qeqqata Kommunia,2016,0
30,Lower,Male,d. Qeqqata Kommunia,2016,0
30,Upper,Male,d. Qeqqata Kommunia,2016,0
31,Lower,Male,d. Qeqqata Kommunia,2016,0
31,Upper,Male,d. Qeqqata Kommunia,2016,0
32,Lower,Male,d. Qeqqata Kommunia,2016,0
32,Upper,Male,d. Qeqqata Kommunia,2016,0
33,Lower,Male,d. Qeqqata Kommunia,2016,0
33,Upper,Male,d. Qeqqata Kommunia,2016,0
34,Lower,Male,d. Qeqqata Kommunia,2016,0
34,Upper,Male,d. Qeqqata Kommunia,2016,0
35,Lower,Male,d. Qeqqata Kommunia,2016,0
35,Upper,Male,d. Qeqqata Kommunia,2016,0
36,Lower,Male,d. Qeqqata Kommunia,2016,0
36,Upper,Male,d. Qeqqata Kommunia,2016,0
37,Lower,Male,d. Qeqqata Kommunia,2016,0
37,Upper,Male,d. Qeqqata Kommunia,2016,0
38,Lower,Male,d. Qeqqata Kommunia,2016,0
38,Upper,Male,d. Qeqqata Kommunia,2016,0
39,Lower,Male,d. Qeqqata Kommunia,2016,0
39,Upper,Male,d. Qeqqata Kommunia,2016,0
40,Lower,Male,d. Qeqqata Kommunia,2016,0
40,Upper,Male,d. Qeqqata Kommunia,2016,0
41,Lower,Male,d. Qeqqata Kommunia,2016,0
41,Upper,Male,d. Qeqqata Kommunia,2016,0
42,Lower,Male,d. Qeqqata Kommunia,2016,0
42,Upper,Male,d. Qeqqata Kommunia,2016,0
43,Lower,Male,d. Qeqqata Kommunia,2016,0
43,Upper,Male,d. Qeqqata Kommunia,2016,0
44,Lower,Male,d. Qeqqata Kommunia,2016,1
44,Upper,Male,d. Qeqqata Kommunia,2016,0
45,Lower,Male,d. Qeqqata Kommunia,2016,0
45,Upper,Male,d. Qeqqata Kommunia,2016,0
46,Lower,Male,d. Qeqqata Kommunia,2016,0
46,Upper,Male,d. Qeqqata Kommunia,2016,0
47,Lower,Male,d. Qeqqata Kommunia,2016,0
47,Upper,Male,d. Qeqqata Kommunia,2016,1
48,Lower,Male,d. Qeqqata Kommunia,2016,1
48,Upper,Male,d. Qeqqata Kommunia,2016,0
49,Lower,Male,d. Qeqqata Kommunia,2016,1
49,Upper,Male,d. Qeqqata Kommunia,2016,0
50,Lower,Male,d. Qeqqata Kommunia,2016,0
50,Upper,Male,d. Qeqqata Kommunia,2016,0
51,Lower,Male,d. Qeqqata Kommunia,2016,0
51,Upper,Male,d. Qeqqata Kommunia,2016,0
52,Lower,Male,d. Qeqqata Kommunia,2016,2
52,Upper,Male,d. Qeqqata Kommunia,2016,0
53,Lower,Male,d. Qeqqata Kommunia,2016,1
53,Upper,Male,d. Qeqqata Kommunia,2016,2
54,Lower,Male,d. Qeqqata Kommunia,2016,0
54,Upper,Male,d. Qeqqata Kommunia,2016,0
55,Lower,Male,d. Qeqqata Kommunia,2016,0
55,Upper,Male,d. Qeqqata Kommunia,2016,0
56,Lower,Male,d. Qeqqata Kommunia,2016,0
56,Upper,Male,d. Qeqqata Kommunia,2016,0
57,Lower,Male,d. Qeqqata Kommunia,2016,0
57,Upper,Male,d. Qeqqata Kommunia,2016,0
58,Lower,Male,d. Qeqqata Kommunia,2016,0
58,Upper,Male,d. Qeqqata Kommunia,2016,0
59,Lower,Male,d. Qeqqata Kommunia,2016,1
59,Upper,Male,d. Qeqqata Kommunia,2016,2
60,Lower,Male,d. Qeqqata Kommunia,2016,0
60,Upper,Male,d. Qeqqata Kommunia,2016,1
61,Lower,Male,d. Qeqqata Kommunia,2016,0
61,Upper,Male,d. Qeqqata Kommunia,2016,0
62,Lower,Male,d. Qeqqata Kommunia,2016,1
62,Upper,Male,d. Qeqqata Kommunia,2016,1
63,Lower,Male,d. Qeqqata Kommunia,2016,0
63,Upper,Male,d. Qeqqata Kommunia,2016,1
64,Lower,Male,d. Qeqqata Kommunia,2016,1
64,Upper,Male,d. Qeqqata Kommunia,2016,0
65,Lower,Male,d. Qeqqata Kommunia,2016,0
65,Upper,Male,d. Qeqqata Kommunia,2016,1
66,Lower,Male,d. Qeqqata Kommunia,2016,0
66,Upper,Male,d. Qeqqata Kommunia,2016,1
67,Lower,Male,d. Qeqqata Kommunia,2016,0
67,Upper,Male,d. Qeqqata Kommunia,2016,0
68,Lower,Male,d. Qeqqata Kommunia,2016,2
68,Upper,Male,d. Qeqqata Kommunia,2016,1
69,Lower,Male,d. Qeqqata Kommunia,2016,0
69,Upper,Male,d. Qeqqata Kommunia,2016,1
70,Lower,Male,d. Qeqqata Kommunia,2016,1
70,Upper,Male,d. Qeqqata Kommunia,2016,1
71,Lower,Male,d. Qeqqata Kommunia,2016,0
71,Upper,Male,d. Qeqqata Kommunia,2016,0
72,Lower,Male,d. Qeqqata Kommunia,2016,0
72,Upper,Male,d. Qeqqata Kommunia,2016,2
73,Lower,Male,d. Qeqqata Kommunia,2016,1
73,Upper,Male,d. Qeqqata Kommunia,2016,2
74,Lower,Male,d. Qeqqata Kommunia,2016,0
74,Upper,Male,d. Qeqqata Kommunia,2016,0
75,Lower,Male,d. Qeqqata Kommunia,2016,3
75,Upper,Male,d. Qeqqata Kommunia,2016,1
76,Lower,Male,d. Qeqqata Kommunia,2016,0
76,Upper,Male,d. Qeqqata Kommunia,2016,0
77,Lower,Male,d. Qeqqata Kommunia,2016,0
77,Upper,Male,d. Qeqqata Kommunia,2016,1
78,Lower,Male,d. Qeqqata Kommunia,2016,0
78,Upper,Male,d. Qeqqata Kommunia,2016,1
79,Lower,Male,d. Qeqqata Kommunia,2016,0
79,Upper,Male,d. Qeqqata Kommunia,2016,0
80,Lower,Male,d. Qeqqata Kommunia,2016,0
80,Upper,Male,d. Qeqqata Kommunia,2016,0
81,Lower,Male,d. Qeqqata Kommunia,2016,1
81,Upper,Male,d. Qeqqata Kommunia,2016,0
82,Lower,Male,d. Qeqqata Kommunia,2016,1
82,Upper,Male,d. Qeqqata Kommunia,2016,2
83,Lower,Male,d. Qeqqata Kommunia,2016,1
83,Upper,Male,d. Qeqqata Kommunia,2016,0
84,Lower,Male,d. Qeqqata Kommunia,2016,0
84,Upper,Male,d. Qeqqata Kommunia,2016,1
85,Lower,Male,d. Qeqqata Kommunia,2016,1
85,Upper,Male,d. Qeqqata Kommunia,2016,0
86,Lower,Male,d. Qeqqata Kommunia,2016,0
86,Upper,Male,d. Qeqqata Kommunia,2016,1
87,Lower,Male,d. Qeqqata Kommunia,2016,0
87,Upper,Male,d. Qeqqata Kommunia,2016,0
88,Lower,Male,d. Qeqqata Kommunia,2016,2
88,Upper,Male,d. Qeqqata Kommunia,2016,0
89,Lower,Male,d. Qeqqata Kommunia,2016,0
89,Upper,Male,d. Qeqqata Kommunia,2016,0
90,Lower,Male,d. Qeqqata Kommunia,2016,0
90,Upper,Male,d. Qeqqata Kommunia,2016,0
91,Lower,Male,d. Qeqqata Kommunia,2016,0
91,Upper,Male,d. Qeqqata Kommunia,2016,0
92,Lower,Male,d. Qeqqata Kommunia,2016,0
92,Upper,Male,d. Qeqqata Kommunia,2016,0
93,Lower,Male,d. Qeqqata Kommunia,2016,0
93,Upper,Male,d. Qeqqata Kommunia,2016,0
94,Lower,Male,d. Qeqqata Kommunia,2016,0
94,Upper,Male,d. Qeqqata Kommunia,2016,0
95,Lower,Male,d. Qeqqata Kommunia,2016,0
95,Upper,Male,d. Qeqqata Kommunia,2016,0
96,Lower,Male,d. Qeqqata Kommunia,2016,0
96,Upper,Male,d. Qeqqata Kommunia,2016,0
97,Lower,Male,d. Qeqqata Kommunia,2016,0
97,Upper,Male,d. Qeqqata Kommunia,2016,0
98,Lower,Male,d. Qeqqata Kommunia,2016,0
98,Upper,Male,d. Qeqqata Kommunia,2016,0
99,Lower,Male,d. Qeqqata Kommunia,2016,0
99,Upper,Male,d. Qeqqata Kommunia,2016,0
100+,Lower,Male,d. Qeqqata Kommunia,2016,0
100+,Upper,Male,d. Qeqqata Kommunia,2016,0
0,Lower,Female,d. Avannaata kommunia,2017,0
0,Upper,Female,d. Avannaata kommunia,2017,0
1,Lower,Female,d. Avannaata kommunia,2017,0
1,Upper,Female,d. Avannaata kommunia,2017,0
2,Lower,Female,d. Avannaata kommunia,2017,0
2,Upper,Female,d. Avannaata kommunia,2017,0
3,Lower,Female,d. Avannaata kommunia,2017,0
3,Upper,Female,d. Avannaata kommunia,2017,0
4,Lower,Female,d. Avannaata kommunia,2017,0
4,Upper,Female,d. Avannaata kommunia,2017,0
5,Lower,Female,d. Avannaata kommunia,2017,0
5,Upper,Female,d. Avannaata kommunia,2017,0
6,Lower,Female,d. Avannaata kommunia,2017,0
6,Upper,Female,d. Avannaata kommunia,2017,0
7,Lower,Female,d. Avannaata kommunia,2017,0
7,Upper,Female,d. Avannaata kommunia,2017,0
8,Lower,Female,d. Avannaata kommunia,2017,0
8,Upper,Female,d. Avannaata kommunia,2017,0
9,Lower,Female,d. Avannaata kommunia,2017,0
9,Upper,Female,d. Avannaata kommunia,2017,0
10,Lower,Female,d. Avannaata kommunia,2017,0
10,Upper,Female,d. Avannaata kommunia,2017,0
11,Lower,Female,d. Avannaata kommunia,2017,0
11,Upper,Female,d. Avannaata kommunia,2017,0
12,Lower,Female,d. Avannaata kommunia,2017,0
12,Upper,Female,d. Avannaata kommunia,2017,0
13,Lower,Female,d. Avannaata kommunia,2017,0
13,Upper,Female,d. Avannaata kommunia,2017,0
14,Lower,Female,d. Avannaata kommunia,2017,0
14,Upper,Female,d. Avannaata kommunia,2017,0
15,Lower,Female,d. Avannaata kommunia,2017,0
15,Upper,Female,d. Avannaata kommunia,2017,0
16,Lower,Female,d. Avannaata kommunia,2017,0
16,Upper,Female,d. Avannaata kommunia,2017,0
17,Lower,Female,d. Avannaata kommunia,2017,0
17,Upper,Female,d. Avannaata kommunia,2017,0
18,Lower,Female,d. Avannaata kommunia,2017,0
18,Upper,Female,d. Avannaata kommunia,2017,0
19,Lower,Female,d. Avannaata kommunia,2017,0
19,Upper,Female,d. Avannaata kommunia,2017,0
20,Lower,Female,d. Avannaata kommunia,2017,0
20,Upper,Female,d. Avannaata kommunia,2017,0
21,Lower,Female,d. Avannaata kommunia,2017,0
21,Upper,Female,d. Avannaata kommunia,2017,0
22,Lower,Female,d. Avannaata kommunia,2017,0
22,Upper,Female,d. Avannaata kommunia,2017,0
23,Lower,Female,d. Avannaata kommunia,2017,0
23,Upper,Female,d. Avannaata kommunia,2017,0
24,Lower,Female,d. Avannaata kommunia,2017,0
24,Upper,Female,d. Avannaata kommunia,2017,0
25,Lower,Female,d. Avannaata kommunia,2017,0
25,Upper,Female,d. Avannaata kommunia,2017,0
26,Lower,Female,d. Avannaata kommunia,2017,0
26,Upper,Female,d. Avannaata kommunia,2017,0
27,Lower,Female,d. Avannaata kommunia,2017,1
27,Upper,Female,d. Avannaata kommunia,2017,0
28,Lower,Female,d. Avannaata kommunia,2017,0
28,Upper,Female,d. Avannaata kommunia,2017,0
29,Lower,Female,d. Avannaata kommunia,2017,0
29,Upper,Female,d. Avannaata kommunia,2017,0
30,Lower,Female,d. Avannaata kommunia,2017,0
30,Upper,Female,d. Avannaata kommunia,2017,0
31,Lower,Female,d. Avannaata kommunia,2017,1
31,Upper,Female,d. Avannaata kommunia,2017,0
32,Lower,Female,d. Avannaata kommunia,2017,1
32,Upper,Female,d. Avannaata kommunia,2017,0
33,Lower,Female,d. Avannaata kommunia,2017,0
33,Upper,Female,d. Avannaata kommunia,2017,0
34,Lower,Female,d. Avannaata kommunia,2017,0
34,Upper,Female,d. Avannaata kommunia,2017,1
35,Lower,Female,d. Avannaata kommunia,2017,0
35,Upper,Female,d. Avannaata kommunia,2017,0
36,Lower,Female,d. Avannaata kommunia,2017,0
36,Upper,Female,d. Avannaata kommunia,2017,0
37,Lower,Female,d. Avannaata kommunia,2017,0
37,Upper,Female,d. Avannaata kommunia,2017,0
38,Lower,Female,d. Avannaata kommunia,2017,0
38,Upper,Female,d. Avannaata kommunia,2017,0
39,Lower,Female,d. Avannaata kommunia,2017,0
39,Upper,Female,d. Avannaata kommunia,2017,0
40,Lower,Female,d. Avannaata kommunia,2017,0
40,Upper,Female,d. Avannaata kommunia,2017,0
41,Lower,Female,d. Avannaata kommunia,2017,0
41,Upper,Female,d. Avannaata kommunia,2017,0
42,Lower,Female,d. Avannaata kommunia,2017,0
42,Upper,Female,d. Avannaata kommunia,2017,0
43,Lower,Female,d. Avannaata kommunia,2017,0
43,Upper,Female,d. Avannaata kommunia,2017,0
44,Lower,Female,d. Avannaata kommunia,2017,0
44,Upper,Female,d. Avannaata kommunia,2017,0
45,Lower,Female,d. Avannaata kommunia,2017,0
45,Upper,Female,d. Avannaata kommunia,2017,1
46,Lower,Female,d. Avannaata kommunia,2017,0
46,Upper,Female,d. Avannaata kommunia,2017,0
47,Lower,Female,d. Avannaata kommunia,2017,0
47,Upper,Female,d. Avannaata kommunia,2017,0
48,Lower,Female,d. Avannaata kommunia,2017,1
48,Upper,Female,d. Avannaata kommunia,2017,0
49,Lower,Female,d. Avannaata kommunia,2017,0
49,Upper,Female,d. Avannaata kommunia,2017,0
50,Lower,Female,d. Avannaata kommunia,2017,1
50,Upper,Female,d. Avannaata kommunia,2017,0
51,Lower,Female,d. Avannaata kommunia,2017,0
51,Upper,Female,d. Avannaata kommunia,2017,0
52,Lower,Female,d. Avannaata kommunia,2017,3
52,Upper,Female,d. Avannaata kommunia,2017,0
53,Lower,Female,d. Avannaata kommunia,2017,1
53,Upper,Female,d. Avannaata kommunia,2017,0
54,Lower,Female,d. Avannaata kommunia,2017,0
54,Upper,Female,d. Avannaata kommunia,2017,0
55,Lower,Female,d. Avannaata kommunia,2017,0
55,Upper,Female,d. Avannaata kommunia,2017,0
56,Lower,Female,d. Avannaata kommunia,2017,0
56,Upper,Female,d. Avannaata kommunia,2017,0
57,Lower,Female,d. Avannaata kommunia,2017,1
57,Upper,Female,d. Avannaata kommunia,2017,0
58,Lower,Female,d. Avannaata kommunia,2017,0
58,Upper,Female,d. Avannaata kommunia,2017,0
59,Lower,Female,d. Avannaata kommunia,2017,0
59,Upper,Female,d. Avannaata kommunia,2017,0
60,Lower,Female,d. Avannaata kommunia,2017,0
60,Upper,Female,d. Avannaata kommunia,2017,1
61,Lower,Female,d. Avannaata kommunia,2017,0
61,Upper,Female,d. Avannaata kommunia,2017,1
62,Lower,Female,d. Avannaata kommunia,2017,0
62,Upper,Female,d. Avannaata kommunia,2017,0
63,Lower,Female,d. Avannaata kommunia,2017,1
63,Upper,Female,d. Avannaata kommunia,2017,0
64,Lower,Female,d. Avannaata kommunia,2017,2
64,Upper,Female,d. Avannaata kommunia,2017,0
65,Lower,Female,d. Avannaata kommunia,2017,1
65,Upper,Female,d. Avannaata kommunia,2017,0
66,Lower,Female,d. Avannaata kommunia,2017,1
66,Upper,Female,d. Avannaata kommunia,2017,0
67,Lower,Female,d. Avannaata kommunia,2017,0
67,Upper,Female,d. Avannaata kommunia,2017,1
68,Lower,Female,d. Avannaata kommunia,2017,1
68,Upper,Female,d. Avannaata kommunia,2017,1
69,Lower,Female,d. Avannaata kommunia,2017,0
69,Upper,Female,d. Avannaata kommunia,2017,0
70,Lower,Female,d. Avannaata kommunia,2017,0
70,Upper,Female,d. Avannaata kommunia,2017,1
71,Lower,Female,d. Avannaata kommunia,2017,0
71,Upper,Female,d. Avannaata kommunia,2017,0
72,Lower,Female,d. Avannaata kommunia,2017,0
72,Upper,Female,d. Avannaata kommunia,2017,0
73,Lower,Female,d. Avannaata kommunia,2017,3
73,Upper,Female,d. Avannaata kommunia,2017,1
74,Lower,Female,d. Avannaata kommunia,2017,1
74,Upper,Female,d. Avannaata kommunia,2017,2
75,Lower,Female,d. Avannaata kommunia,2017,1
75,Upper,Female,d. Avannaata kommunia,2017,0
76,Lower,Female,d. Avannaata kommunia,2017,0
76,Upper,Female,d. Avannaata kommunia,2017,1
77,Lower,Female,d. Avannaata kommunia,2017,0
77,Upper,Female,d. Avannaata kommunia,2017,0
78,Lower,Female,d. Avannaata kommunia,2017,0
78,Upper,Female,d. Avannaata kommunia,2017,2
79,Lower,Female,d. Avannaata kommunia,2017,1
79,Upper,Female,d. Avannaata kommunia,2017,1
80,Lower,Female,d. Avannaata kommunia,2017,1
80,Upper,Female,d. Avannaata kommunia,2017,0
81,Lower,Female,d. Avannaata kommunia,2017,0
81,Upper,Female,d. Avannaata kommunia,2017,1
82,Lower,Female,d. Avannaata kommunia,2017,1
82,Upper,Female,d. Avannaata kommunia,2017,0
83,Lower,Female,d. Avannaata kommunia,2017,0
83,Upper,Female,d. Avannaata kommunia,2017,0
84,Lower,Female,d. Avannaata kommunia,2017,0
84,Upper,Female,d. Avannaata kommunia,2017,1
85,Lower,Female,d. Avannaata kommunia,2017,0
85,Upper,Female,d. Avannaata kommunia,2017,1
86,Lower,Female,d. Avannaata kommunia,2017,1
86,Upper,Female,d. Avannaata kommunia,2017,1
87,Lower,Female,d. Avannaata kommunia,2017,1
87,Upper,Female,d. Avannaata kommunia,2017,1
88,Lower,Female,d. Avannaata kommunia,2017,0
88,Upper,Female,d. Avannaata kommunia,2017,0
89,Lower,Female,d. Avannaata kommunia,2017,0
89,Upper,Female,d. Avannaata kommunia,2017,0
90,Lower,Female,d. Avannaata kommunia,2017,0
90,Upper,Female,d. Avannaata kommunia,2017,0
91,Lower,Female,d. Avannaata kommunia,2017,0
91,Upper,Female,d. Avannaata kommunia,2017,0
92,Lower,Female,d. Avannaata kommunia,2017,0
92,Upper,Female,d. Avannaata kommunia,2017,0
93,Lower,Female,d. Avannaata kommunia,2017,0
93,Upper,Female,d. Avannaata kommunia,2017,0
94,Lower,Female,d. Avannaata kommunia,2017,0
94,Upper,Female,d. Avannaata kommunia,2017,0
95,Lower,Female,d. Avannaata kommunia,2017,0
95,Upper,Female,d. Avannaata kommunia,2017,0
96,Lower,Female,d. Avannaata kommunia,2017,0
96,Upper,Female,d. Avannaata kommunia,2017,0
97,Lower,Female,d. Avannaata kommunia,2017,0
97,Upper,Female,d. Avannaata kommunia,2017,0
98,Lower,Female,d. Avannaata kommunia,2017,0
98,Upper,Female,d. Avannaata kommunia,2017,0
99,Lower,Female,d. Avannaata kommunia,2017,0
99,Upper,Female,d. Avannaata kommunia,2017,0
100+,Lower,Female,d. Avannaata kommunia,2017,0
100+,Upper,Female,d. Avannaata kommunia,2017,0
0,Lower,Male,d. Avannaata kommunia,2017,0
0,Upper,Male,d. Avannaata kommunia,2017,0
1,Lower,Male,d. Avannaata kommunia,2017,0
1,Upper,Male,d. Avannaata kommunia,2017,0
2,Lower,Male,d. Avannaata kommunia,2017,0
2,Upper,Male,d. Avannaata kommunia,2017,0
3,Lower,Male,d. Avannaata kommunia,2017,0
3,Upper,Male,d. Avannaata kommunia,2017,0
4,Lower,Male,d. Avannaata kommunia,2017,0
4,Upper,Male,d. Avannaata kommunia,2017,0
5,Lower,Male,d. Avannaata kommunia,2017,0
5,Upper,Male,d. Avannaata kommunia,2017,0
6,Lower,Male,d. Avannaata kommunia,2017,0
6,Upper,Male,d. Avannaata kommunia,2017,0
7,Lower,Male,d. Avannaata kommunia,2017,1
7,Upper,Male,d. Avannaata kommunia,2017,0
8,Lower,Male,d. Avannaata kommunia,2017,0
8,Upper,Male,d. Avannaata kommunia,2017,0
9,Lower,Male,d. Avannaata kommunia,2017,0
9,Upper,Male,d. Avannaata kommunia,2017,0
10,Lower,Male,d. Avannaata kommunia,2017,0
10,Upper,Male,d. Avannaata kommunia,2017,0
11,Lower,Male,d. Avannaata kommunia,2017,0
11,Upper,Male,d. Avannaata kommunia,2017,0
12,Lower,Male,d. Avannaata kommunia,2017,0
12,Upper,Male,d. Avannaata kommunia,2017,0
13,Lower,Male,d. Avannaata kommunia,2017,0
13,Upper,Male,d. Avannaata kommunia,2017,0
14,Lower,Male,d. Avannaata kommunia,2017,0
14,Upper,Male,d. Avannaata kommunia,2017,0
15,Lower,Male,d. Avannaata kommunia,2017,0
15,Upper,Male,d. Avannaata kommunia,2017,0
16,Lower,Male,d. Avannaata kommunia,2017,0
16,Upper,Male,d. Avannaata kommunia,2017,1
17,Lower,Male,d. Avannaata kommunia,2017,1
17,Upper,Male,d. Avannaata kommunia,2017,1
18,Lower,Male,d. Avannaata kommunia,2017,0
18,Upper,Male,d. Avannaata kommunia,2017,0
19,Lower,Male,d. Avannaata kommunia,2017,0
19,Upper,Male,d. Avannaata kommunia,2017,0
20,Lower,Male,d. Avannaata kommunia,2017,0
20,Upper,Male,d. Avannaata kommunia,2017,0
21,Lower,Male,d. Avannaata kommunia,2017,0
21,Upper,Male,d. Avannaata kommunia,2017,0
22,Lower,Male,d. Avannaata kommunia,2017,0
22,Upper,Male,d. Avannaata kommunia,2017,1
23,Lower,Male,d. Avannaata kommunia,2017,0
23,Upper,Male,d. Avannaata kommunia,2017,0
24,Lower,Male,d. Avannaata kommunia,2017,0
24,Upper,Male,d. Avannaata kommunia,2017,0
25,Lower,Male,d. Avannaata kommunia,2017,0
25,Upper,Male,d. Avannaata kommunia,2017,0
26,Lower,Male,d. Avannaata kommunia,2017,0
26,Upper,Male,d. Avannaata kommunia,2017,0
27,Lower,Male,d. Avannaata kommunia,2017,0
27,Upper,Male,d. Avannaata kommunia,2017,0
28,Lower,Male,d. Avannaata kommunia,2017,0
28,Upper,Male,d. Avannaata kommunia,2017,0
29,Lower,Male,d. Avannaata kommunia,2017,0
29,Upper,Male,d. Avannaata kommunia,2017,0
30,Lower,Male,d. Avannaata kommunia,2017,0
30,Upper,Male,d. Avannaata kommunia,2017,0
31,Lower,Male,d. Avannaata kommunia,2017,0
31,Upper,Male,d. Avannaata kommunia,2017,0
32,Lower,Male,d. Avannaata kommunia,2017,0
32,Upper,Male,d. Avannaata kommunia,2017,0
33,Lower,Male,d. Avannaata kommunia,2017,0
33,Upper,Male,d. Avannaata kommunia,2017,0
34,Lower,Male,d. Avannaata kommunia,2017,0
34,Upper,Male,d. Avannaata kommunia,2017,0
35,Lower,Male,d. Avannaata kommunia,2017,0
35,Upper,Male,d. Avannaata kommunia,2017,0
36,Lower,Male,d. Avannaata kommunia,2017,0
36,Upper,Male,d. Avannaata kommunia,2017,0
37,Lower,Male,d. Avannaata kommunia,2017,0
37,Upper,Male,d. Avannaata kommunia,2017,0
38,Lower,Male,d. Avannaata kommunia,2017,0
38,Upper,Male,d. Avannaata kommunia,2017,0
39,Lower,Male,d. Avannaata kommunia,2017,0
39,Upper,Male,d. Avannaata kommunia,2017,0
40,Lower,Male,d. Avannaata kommunia,2017,0
40,Upper,Male,d. Avannaata kommunia,2017,0
41,Lower,Male,d. Avannaata kommunia,2017,0
41,Upper,Male,d. Avannaata kommunia,2017,0
42,Lower,Male,d. Avannaata kommunia,2017,0
42,Upper,Male,d. Avannaata kommunia,2017,0
43,Lower,Male,d. Avannaata kommunia,2017,0
43,Upper,Male,d. Avannaata kommunia,2017,0
44,Lower,Male,d. Avannaata kommunia,2017,0
44,Upper,Male,d. Avannaata kommunia,2017,0
45,Lower,Male,d. Avannaata kommunia,2017,0
45,Upper,Male,d. Avannaata kommunia,2017,0
46,Lower,Male,d. Avannaata kommunia,2017,0
46,Upper,Male,d. Avannaata kommunia,2017,0
47,Lower,Male,d. Avannaata kommunia,2017,0
47,Upper,Male,d. Avannaata kommunia,2017,0
48,Lower,Male,d. Avannaata kommunia,2017,0
48,Upper,Male,d. Avannaata kommunia,2017,0
49,Lower,Male,d. Avannaata kommunia,2017,0
49,Upper,Male,d. Avannaata kommunia,2017,0
50,Lower,Male,d. Avannaata kommunia,2017,0
50,Upper,Male,d. Avannaata kommunia,2017,1
51,Lower,Male,d. Avannaata kommunia,2017,0
51,Upper,Male,d. Avannaata kommunia,2017,0
52,Lower,Male,d. Avannaata kommunia,2017,0
52,Upper,Male,d. Avannaata kommunia,2017,1
53,Lower,Male,d. Avannaata kommunia,2017,0
53,Upper,Male,d. Avannaata kommunia,2017,0
54,Lower,Male,d. Avannaata kommunia,2017,0
54,Upper,Male,d. Avannaata kommunia,2017,0
55,Lower,Male,d. Avannaata kommunia,2017,0
55,Upper,Male,d. Avannaata kommunia,2017,1
56,Lower,Male,d. Avannaata kommunia,2017,0
56,Upper,Male,d. Avannaata kommunia,2017,1
57,Lower,Male,d. Avannaata kommunia,2017,0
57,Upper,Male,d. Avannaata kommunia,2017,0
58,Lower,Male,d. Avannaata kommunia,2017,0
58,Upper,Male,d. Avannaata kommunia,2017,0
59,Lower,Male,d. Avannaata kommunia,2017,0
59,Upper,Male,d. Avannaata kommunia,2017,0
60,Lower,Male,d. Avannaata kommunia,2017,2
60,Upper,Male,d. Avannaata kommunia,2017,1
61,Lower,Male,d. Avannaata kommunia,2017,0
61,Upper,Male,d. Avannaata kommunia,2017,1
62,Lower,Male,d. Avannaata kommunia,2017,0
62,Upper,Male,d. Avannaata kommunia,2017,1
63,Lower,Male,d. Avannaata kommunia,2017,1
63,Upper,Male,d. Avannaata kommunia,2017,1
64,Lower,Male,d. Avannaata kommunia,2017,1
64,Upper,Male,d. Avannaata kommunia,2017,0
65,Lower,Male,d. Avannaata kommunia,2017,0
65,Upper,Male,d. Avannaata kommunia,2017,0
66,Lower,Male,d. Avannaata kommunia,2017,1
66,Upper,Male,d. Avannaata kommunia,2017,0
67,Lower,Male,d. Avannaata kommunia,2017,0
67,Upper,Male,d. Avannaata kommunia,2017,2
68,Lower,Male,d. Avannaata kommunia,2017,0
68,Upper,Male,d. Avannaata kommunia,2017,0
69,Lower,Male,d. Avannaata kommunia,2017,0
69,Upper,Male,d. Avannaata kommunia,2017,2
70,Lower,Male,d. Avannaata kommunia,2017,0
70,Upper,Male,d. Avannaata kommunia,2017,2
71,Lower,Male,d. Avannaata kommunia,2017,0
71,Upper,Male,d. Avannaata kommunia,2017,1
72,Lower,Male,d. Avannaata kommunia,2017,0
72,Upper,Male,d. Avannaata kommunia,2017,1
73,Lower,Male,d. Avannaata kommunia,2017,1
73,Upper,Male,d. Avannaata kommunia,2017,1
74,Lower,Male,d. Avannaata kommunia,2017,0
74,Upper,Male,d. Avannaata kommunia,2017,0
75,Lower,Male,d. Avannaata kommunia,2017,0
75,Upper,Male,d. Avannaata kommunia,2017,0
76,Lower,Male,d. Avannaata kommunia,2017,0
